compatibility_category,classification_basis,detected_brands,compatibility_brands,source_brands,title,product_brand,source_url,compatibility
cross-brand,structured-db,Asus | Fujitsu | Lenovo,Asus | Fujitsu | Lenovo,,Compatible Display 923851-001 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-923851-001-109845521/nup,"Panel part numbers: 923851-001. Compatible laptop models: Asus VivoBook 15 X510UN, Asus VivoBook 15 X510UF, Asus Chromebook C523NA, Asus VivoBook S15 S531FA, Asus VivoBook S15 X545FB, Fujitsu LifeBook E5510, Asus Pro Essential PU551LA, Lenovo ThinkPad T570 (20H9/20HA/20JW/20JX), Lenovo ThinkPad P51s (20HB/20HC/20JY/20K0), Asus VivoBook 15 X510UR. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP,Acer | Asus | HP,,Compatible Display 93P5497 14.0 in 1366x768 / HD 40-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-93p5497-92751587,"Panel part numbers: 93P5497, 93P5705, 93P5721, 93P5725, 93P5729, 93P5733, 42T0646, 93P5649. Compatible laptop models: Acer TravelMate P2 (P243-M), Acer Aspire E1-471G, Asus N82EI, Asus X450EA, Asus A42JV, Asus N43SN, HP ProBook 6450b, HP ProBook 6440b, Acer Aspire 4743G, Acer Aspire 4743Z. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Fujitsu | HP | Packard Bell,Acer | Fujitsu | HP | Packard Bell,,Compatible Display 93P5653 15.6 in 1366x768 / HD 40-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-93p5653-77612654,"Panel part numbers: 93P5653, 04X1105, 04X5688, 04W3345, 93P5737, 93P5699, 93P5709, 93P5713, 93P5717. Compatible laptop models: HP ProBook 4510s, Acer TravelMate 5740, Acer Aspire 5551, HP ProBook 6555b, Packard Bell EasyNote TJ76, Packard Bell EasyNote TM82, Packard Bell EasyNote TX86, Acer TravelMate 5542, Fujitsu LifeBook AH530/GFX, Acer Aspire 5935G. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Dell | Fujitsu | HP | Lenovo | Sony,Dell | Fujitsu | HP | Lenovo | Sony,,Compatible Display 9FN4Y 15.6 in 1920x1080 / FHD 40-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-9fn4y-101298249,"Panel part numbers: 9FN4Y, 7NP29, C0T2R, VYY56. Compatible laptop models: Fujitsu LifeBook E753, Lenovo ThinkPad Edge E550c (20E0), Sony SVF152C, Nexoc B519II (N350TW), Sony E15, Sony SVE15, HP Envy dv6-7200, HP Envy dv6-7300, Lenovo ThinkPad Edge E531, Sony Vaio Fit 15E. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | HP | Lenovo | MSI | Medion,Asus | HP | Lenovo | MSI | Medion,,Compatible Display 9Y4K4 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-9y4k4-139266233,"Panel part numbers: 9Y4K4, 09Y4K4. Compatible laptop models: HP ProBook 450 G6, Asus ROG Strix G531GD, Asus ROG Zephyrus M GU502GU, Asus VivoBook X512JF, Lenovo ThinkPad E15 (20RD/20RE), Medion Akoya P6645 (M15WKN), MSI Modern 15 A10M/A10RC/A10RD (MS-1551), Lenovo Legion Y530-15ICH (81FV/81GT/81M7/81LB), Lenovo ThinkPad P15v Gen 1 (20TQ/20TR), Lenovo IdeaPad Gaming 3-15ARH05 (82EY). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display ATNA40CT01 14.0 in 1920x1200 / WUXGA 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-atna40ct01-150104878,"Panel part numbers: ATNA40CT01, ATNA40CT01-0, ATNA40CT01 H/W:-0. Compatible laptop models: Lenovo Yoga Slim 6 14IRP8 (82WV), Lenovo Yoga Slim 6 14IAP8 (82WU), Lenovo Yoga Slim 6 14IRH8 (83E0), Lenovo Yoga Slim 6-14APU8 (82X3), Asus S5406MA, Asus VivoBook S 14 S5406MA, Asus UM3406HA, Asus ZenBook 14 UM3406HA, Asus UX3405MA, Asus ZenBook 14 UX3405MA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display ATNA40CT02 14.0 in 1920x1200 / WUXGA 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-atna40ct02-150104880,"Panel part numbers: ATNA40CT02, ATNA40CT02-0. Compatible laptop models: Lenovo Yoga Slim 6 14IRP8 (82WV), Asus VivoBook S14 M5406UA, Lenovo Yoga Slim 6 14IAP8 (82WU), Lenovo Yoga Slim 6 14IRH8 (83E0), Lenovo Yoga Slim 6-14APU8 (82X3), Asus S5406MA, Asus VivoBook S 14 S5406MA, Asus UM3406HA, Asus ZenBook 14 UM3406HA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display ATNA40CT03 14.0 in 1920x1200 / WUXGA 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-atna40ct03-150104882,"Panel part numbers: ATNA40CT03, ATNA40CT03-0. Compatible laptop models: Lenovo Yoga Slim 6 14IAP8 (82WU), Asus ZenBook 14 UM3406HA, Asus VivoBook S14 M5406NA, Lenovo Yoga Slim 6 14IRP8 (82WV), Lenovo Yoga Slim 6 14IRH8 (83E0), Lenovo Yoga Slim 6-14APU8 (82X3), Asus S5406MA, Asus VivoBook S 14 S5406MA, Asus UM3406HA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display ATNA40CT06 14.0 in 1920x1200 / WUXGA 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-atna40ct06-150250277,"Panel part numbers: ATNA40CT06, ATNA40CT06-0. Compatible laptop models: Asus VivoBook S 14 S5406MA, Asus VivoBook S14 M5406KA, Lenovo Yoga Slim 6 14IRP8 (82WV), Lenovo Yoga Slim 6 14IAP8 (82WU), Lenovo Yoga Slim 6 14IRH8 (83E0), Lenovo Yoga Slim 6-14APU8 (82X3), Asus S5406MA, Asus UM3406HA, Asus ZenBook 14 UM3406HA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display ATNA45AF01 14.5 in 2880x1800 / WXGA+ 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-atna45af01-114004245,"Panel part numbers: ATNA45AF01, ATNA45AF01-01. Compatible laptop models: Asus UX3404VA, Lenovo Legion Slim 5-14APH8 (82Y5), Asus UX6404VI, Asus UX6404VV, Asus ZenBook Pro 14 UX6404VI, Asus ZenBook Pro 14 UX6404VV, Asus VivoBook S 14X S5402ZA, Asus VivoBook S 14X M5402ZA, Asus VivoBook S 14X K5402ZA, Asus VivoBook S M5402RA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display ATNA45AF02 14.5 in 2880x1800 / WXGA+ 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-atna45af02-103097687,"Panel part numbers: ATNA45AF02, ATNA45AF02 H/W:0. Compatible laptop models: Lenovo Legion Slim 5-14APH8 (82Y5), Asus VivoBook S 14X S5402ZA, Asus ZenBook 14X OLED UX3404VC, Asus UX6404VI, Asus UX6404VV, Asus ZenBook Pro 14 UX6404VI, Asus ZenBook Pro 14 UX6404VV, Asus VivoBook S 14X M5402ZA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display ATNA45AF02 H/W:0 14.5 in 2880x1800 / WQXGA+ 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-atna45af02-h-w-0-103064668,"Panel part numbers: ATNA45AF02 H/W:0. Compatible laptop models: Asus UX6404VI, Asus VivoBook S M5402RA, Asus N7401ZE, Lenovo Legion Slim 5-14APH8 (82Y5), Asus UX6404VV, Asus ZenBook Pro 14 UX6404VI, Asus ZenBook Pro 14 UX6404VV, Asus VivoBook S 14X S5402ZA, Asus VivoBook S 14X M5402ZA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display ATNA45AF02-0 14.5 in 2880x1800 / WXGA+ 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-atna45af02-0-103097689,"Panel part numbers: ATNA45AF02-0. Compatible laptop models: Asus VivoBook S 14 K5404VA, Lenovo Legion Slim 5-14APH8 (82Y5), Asus UX6404VI, Asus UX6404VV, Asus ZenBook Pro 14 UX6404VI, Asus ZenBook Pro 14 UX6404VV, Asus VivoBook S 14X S5402ZA, Asus VivoBook S 14X M5402ZA, Asus VivoBook S 14X K5402ZA, Asus VivoBook S M5402RA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display ATNA45AF04 14.5 in 2880x1800 / WXGA+ 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-atna45af04-104410356,"Panel part numbers: ATNA45AF04, ATNA45AF04-0. Compatible laptop models: Asus ZenBook 14X UX3404VA, Lenovo Legion Slim 5-14APH8 (82Y5), Asus UX6404VI, Asus UX6404VV, Asus ZenBook Pro 14 UX6404VI, Asus ZenBook Pro 14 UX6404VV, Asus VivoBook S 14X S5402ZA, Asus VivoBook S 14X M5402ZA, Asus VivoBook S 14X K5402ZA, Asus VivoBook S M5402RA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo,Acer | Asus | Lenovo,,Compatible Display B133HAN04.4 13.3 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b133han04.4-101994744,"Panel part numbers: B133HAN04.4. Compatible laptop models: Acer TravelMate P2 (P236-M), Lenovo IdeaPad 500S-13ISK (80Q2), Asus ZenBook UX303LA, Asus ZenBook UX303UA, Asus ZenBook UX303UB, Asus X302UA, Asus R301UA, Asus X302UJ, Asus Chromebook C300SA, Asus X302UV. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo,Acer | Asus | Lenovo,,Compatible Display B133HTN01.1 13.3 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b133htn01.1-18916474,"Panel part numbers: B133HTN01.1, LP133WF2 (SP)(L1), LP133WF2-SPL1, LP133WF2-SPL6, LP133WF2 (SP)(L6), LP133WF2 (SP)(L3), LP133WF2-SPL3, LP133WF2 (SP)(L9), LP133WF2-SPL9. Compatible laptop models: Acer TravelMate P2 (P236-M), Lenovo IdeaPad 500S-13ISK (80Q2), Asus ZenBook UX303LA, Asus ZenBook UX303UA, Asus ZenBook UX303UB, Asus X302UA, Asus R301UA, Asus X302UJ, Asus Chromebook C300SA, Asus X302UV. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Lenovo,Acer | Asus | HP | Lenovo,,Compatible Display B133XTN01.3 13.3 in 1366x768 / 0 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b133xtn01.3-138931089,"Panel part numbers: B133XTN01.3, B133XTN01.6, B133XTN01.6 6A, B133XTN01.6 HW0A. Compatible laptop models: Asus X302UV, Asus Chromebook C300MA, Lenovo IdeaPad U330P, Acer Aspire V3-371, HP ProBook 430 G3, Lenovo IdeaPad U330, Lenovo IdeaPad 500S-13ISK (80Q2), Lenovo ThinkPad 13 Chromebook (20GL/20GM), Acer Aspire ES1-332, Lenovo E31-70 (80KC/80KW/80KX). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Clevo | Lenovo | Toshiba,Acer | Asus | Clevo | Lenovo | Toshiba,,Compatible Display B140HAN01.1 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b140han01.1-52161195,"Panel part numbers: B140HAN01.1, B140HAN02.4, B140HAN01.3, B140HAN01.2, B140HAN02.1, 40054515, 40054514, 40056102, 40066257, 40066025. Compatible laptop models: Clevo W84x, Asus Pro Advanced B8430UA, Toshiba Tecra Z40T-B, Lenovo IdeaPad 510S-14IKB (80UV), Lenovo ThinkPad T470p (20J6/20J7), Lenovo ThinkPad L470 (20J4/20J5), Asus Pro Essential PU451JF, Acer TravelMate P4 (P449-M), Lenovo ThinkPad L470 (20JU/20JV), Asus VivoBook 14 P1400UA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Lenovo,Acer | Asus | HP | Lenovo,,Compatible Display B140HAN03.5 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b140han03.5-53438376,"Panel part numbers: B140HAN03.5, B140HAN03.7, B140HAN04.0 H/W:4A, B140HAN04.0 H/W:2A, B140HAN04 8A, B140HAN04.0 1A. Compatible laptop models: Acer Chromebook 714 (CB714-1W), Lenovo IdeaPad 3-14IIL05 (81WD), Lenovo IdeaPad 3-14IML05 (81WA), Asus X430UA, HP 14-ck0000, HP 14-cf3000, Lenovo ThinkPad T14s Gen 2 (20WM/20WN), Acer Swift 3 (SF314-54), Lenovo ThinkBook 14 G3 ACL (21A2), Lenovo IdeaPad 3-14ADA6 (82KQ). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo,Acer | Asus | Lenovo,,Compatible Display B140HAN04.0 7A 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b140han04.0-7a-94773525,"Panel part numbers: B140HAN04.0 7A, B140HAN04.0 H/W:7A. Compatible laptop models: Acer Aspire 5 (A514-52G), Acer Swift 3 (SF314-41), Lenovo IdeaPad S340-14IWL (81N7), Lenovo IdeaPad S540-14IWL Touch (81ND/81QX), Lenovo ThinkPad T14 Gen 2 (20XK/20XL), Acer Swift 3 (SF314-42), Acer Aspire 5 (A514-52KG), Acer Chromebook 514 (CB514-1W), Asus VivoBook X415KA, Asus VivoBook 14 X412FJ. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo | Schenker,Acer | Asus | Lenovo | Schenker,,Compatible Display B140HAN04.0 H/W:4A 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b140han04.0-h-w-4a-69726047,"Panel part numbers: B140HAN04.0 H/W:4A, B140HTN01.2 4A. Compatible laptop models: Lenovo ThinkPad L450 (20DS/20DT), Schenker S405 (W840SN), Acer TravelMate X3 (TMX349-M), Lenovo ThinkPad T440p (20AN/20AW), Acer Swift 3 (SF314-51), Lenovo ThinkPad L460 (20FU/20FV), Acer TravelMate P2 (P2410-M), Tuxedo InfinityBook 14, Asus ExpertBook P5 P5440UF, Acer Swift 3 (SF314-53G). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | HP | Lenovo,Asus | HP | Lenovo,,Compatible Display B140HAN04.2 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b140han04.2-95087825/nup,"Panel part numbers: B140HAN04.2, B140HAN04.2 (H/W:3A), B140HAN04.2 HW3A. Compatible laptop models: Lenovo ThinkPad E480 (20KQ/20KN), Asus X406UA, Asus VivoBook S14 S406UA, HP 14-ck0000, Asus ZenBook UX410UF, Asus ZenBook UX3410UF, Asus ZenBook 14 UX430UQ, Asus ZenBook 14 UX3430UQ, Asus ZenBook 14 UX430UA, Asus ZenBook 14 UX3430UA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Dell | HP,Dell | HP,,Compatible Display B140HAN04.D 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b140han04.d-99111981,"Panel part numbers: B140HAN04.D. Compatible laptop models: HP ProBook 640 G8, HP EliteBook 860 G9, Dell Latitude 14 (5420), HP EliteBook 640 G9, HP ProBook 445 G8, Dell Latitude 14 (3420), HP ProBook 440 G8, Dell Latitude 14 (5430), Dell Latitude 14 (5450). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo,Acer | Asus | Lenovo,,Compatible Display B140HAN04.E 0A 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b140han04.e-0a-71587535,"Panel part numbers: B140HAN04.E 0A, B140HTN02.0, B140HAN04.5 H/W:0A, B140HTN02.0 HW:1A, B140HTN02.0 HW1A, B140HAN04.E 1A, B140HTN02.0 HW:5A, B140HAN04.E. Compatible laptop models: Acer Aspire 5 (A514-52G), Acer Swift 3 (SF314-41), Lenovo IdeaPad S340-14IWL (81N7), Lenovo IdeaPad S540-14IWL Touch (81ND/81QX), Lenovo ThinkPad T14 Gen 2 (20XK/20XL), Acer Swift 3 (SF314-42), Acer Aspire 5 (A514-52KG), Acer Chromebook 514 (CB514-1W), Asus VivoBook X415KA, Asus VivoBook 14 X412FJ. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,HP | Lenovo,HP | Lenovo,,Compatible Display B140HAN05.7 HW:0A 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b140han05.7-hw-0a-81251827,"Panel part numbers: B140HAN05.7 HW:0A, B140HAN04.0 7A, B140HAN04.0 H/W:7A. Compatible laptop models: Lenovo ThinkPad T14s Gen 2 (20XF/20XG), Lenovo ThinkPad L14 Gen 1 (20U1/20U2), Lenovo ThinkPad P14s Gen 2 (20VX/20VY), HP 14-dq1000, HP Pavilion 14-ce1000, HP 14s-dq2000, HP mt21 Mobile Thin Client, HP 14-bp000, HP Pavilion dm4-2000, HP 245 G4. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Dell | HP,Dell | HP,,Compatible Display B140HAN07.1 0A 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b140han07.1-0a-98099109,"Panel part numbers: B140HAN07.1 0A. Compatible laptop models: HP 15-fd1000, Dell Latitude 14 (5420), HP ProBook 640 G8, HP EliteBook 640 G9, HP ProBook 445 G8, Dell Latitude 14 (3420), HP ProBook 440 G8, Dell Latitude 14 (5430), Dell Latitude 14 (5450), HP EliteBook 645 G10. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Dell | Fujitsu | HP,Dell | Fujitsu | HP,,Compatible Display B140RW03 V.1 14.0 in 1600x900 / HD+ 40-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b140rw03-v.1-32730450/nup,"Panel part numbers: B140RW03 V.1. Compatible laptop models: Dell Latitude 14 (E6420), Fujitsu LifeBook S751, Fujitsu LifeBook S781, Fujitsu LifeBook S782, Dell Latitude 14 (E6430) ATG, Dell Latitude 14 (E5430), HP ProBook 6460b. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo | Toshiba,Acer | Asus | Lenovo | Toshiba,,Compatible Display B140XTN07.2 H/W 2A 14.0 in 1366x768 / HD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b140xtn07.2-h-w-2a-101650697,"Panel part numbers: B140XTN07.2 H/W 2A, B140XTN03.3, B140XTN02.6 HW0A, B140XTN02.A HW0A, B140XTN02.E, B140XTN02.E 0A, B140XTN02.E HW 9A, B140XTN03.9, B140XTN07.2 H/W ZA. Compatible laptop models: Asus Pro Advanced B451JA, Lenovo IdeaPad 320-14IAP (80XQ/81A2), Acer TravelMate X3 (TMX349-M), Acer TravelMate P6 (P645-M), Acer TravelMate P2 (P2410-M), Acer Aspire 1 (A114-32), Panasonic Toughbook CF-54, Asus Pro P1440FB, Toshiba Satellite L40-B, Toshiba Satellite L40T-B. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Lenovo | Packard Bell,Acer | Asus | HP | Lenovo | Packard Bell,,Compatible Display B140XW01 V.9 14.0 in 1366x768 / HD 40-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b140xw01-v.9-18916508,"Panel part numbers: B140XW01 V.9, B140XW01-V8, B140XW01, B140XW01 V8. Compatible laptop models: HP ProBook 6450b, Acer Aspire E1-430G, Acer Aspire E1-470PG, Asus K84L, Lenovo Z40-75 (80DW), Packard Bell EasyNote NM85, HP ProBook 6460b, Asus N82J, Asus D452EA, Asus K42JV. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
